From Index,From X,From Y,From Z,To Index,To X,To Y,To Z,Weight,Tree,Descendants,Width
25,59.26035408900518,259.3961182837277,267.4946522248648,196,70.23516569907842,323.95691606705714,298.12562845344723,72.29660991369194,A,4,4.123770439192895
196,70.23516569907842,323.95691606705714,298.12562845344723,105,35.47180392475986,320.80249658418415,297.39903907563814,34.91374537700054,A,1,2.4307993417985756
179,149.83277608990844,138.30608699777824,243.20794633613176,180,242.7473154234528,114.92480919014486,272.6708262232302,100.23899970931514,A,51,8.455742032585283
159,133.02182850617962,125.60676558188149,328.0505338959407,131,218.08581078120858,104.08480605454832,382.19724789160324,103.10646177088363,A,49,8.430833080915662
11,377.40040899531283,285.5168367628219,137.2462529551769,16,387.0893548861244,201.75628748641302,77.15876228123102,103.53845576911186,A,9,5.525047908507994
16,387.0893548861244,201.75628748641302,77.15876228123102,46,399.4106299481679,216.7587172223909,60.33183922021894,25.691089055131737,A,7,3.6620151666167287
46,399.4106299481679,216.7587172223909,60.33183922021894,192,452.79578809691964,284.7995395152232,8.186044950162664,100.98867495371475,A,6,4.961419863891604
192,452.79578809691964,284.7995395152232,8.186044950162664,154,394.43176829451596,325.55217394047355,15.501220871082054,71.5587019086251,A,2,3.458781380220785
154,394.43176829451596,325.55217394047355,15.501220871082054,14,352.73971294026853,379.1758081214044,12.418038238655061,67.99432062736435,A,1,2.8715617495531442
73,566.9708371538023,383.5378133094964,403.7709530112272,110,589.8240239743902,284.1984631561694,426.457055797567,104.42812789844689,A,14,6.183528716689465
110,589.8240239743902,284.1984631561694,426.457055797567,78,563.7762888836909,216.44186541046076,483.28348439252113,92.18830743801752,A,13,5.883757954356057
78,563.7762888836909,216.44186541046076,483.28348439252113,44,554.716190717318,192.0079015151015,454.6383077786973,38.725316185425676,A,12,4.642950511453049
44,554.716190717318,192.0079015151015,454.6383077786973,125,532.3601857984239,158.06347200106796,481.31282536729674,48.61630528486619,A,11,4.8088768887038995
125,532.3601857984239,158.06347200106796,481.31282536729674,53,532.3589433618694,95.90534901831865,473.78415562758653,62.612403901558245,A,10,5.002246563463355
53,532.3589433618694,95.90534901831865,473.78415562758653,190,539.813884472735,80.04091847716856,437.45297447125915,40.33870384104239,A,5,3.7685387558082692
190,539.813884472735,80.04091847716856,437.45297447125915,98,476.09740901272664,53.18646722266327,452.95833862575574,70.86160536418858,A,4,4.103153313404426
98,476.09740901272664,53.18646722266327,452.95833862575574,145,461.31472498716533,120.97242013556561,442.24531064662295,70.20136841822588,A,3,3.809488861917609
145,461.31472498716533,120.97242013556561,442.24531064662295,143,434.0627851603643,143.91387059708865,465.9943989058758,42.81352084035933,A,1,2.5579687590540616
98,476.09740901272664,53.18646722266327,452.95833862575574,63,462.6427111498716,47.44670075757285,375.3937863181918,78.93182874054872,A,3,3.922774603012065
125,532.3601857984239,158.06347200106796,481.31282536729674,92,512.6502067422814,182.8830620651315,555.653457831851,80.81475707178535,A,10,5.331785484100335
92,512.6502067422814,182.8830620651315,555.653457831851,99,444.76311669002456,203.92791663148049,582.5552359889601,75.99505620431056,A,3,3.885766043684651
92,512.6502067422814,182.8830620651315,555.653457831851,133,509.9319983437973,96.16979062568704,574.504052104064,88.78020615567388,A,3,4.0397952198878535
133,509.9319983437973,96.16979062568704,574.504052104064,43,429.64445757870186,92.07714754367437,538.6744440776845,88.01477001519469,A,1,3.062942822037601
6,596.4580523061165,88.0083462981062,59.226638447465604,5,521.534341969405,35.75456521697951,110.53566345867671,104.76944237464882,A,5,4.784110027064356
5,521.534341969405,35.75456521697951,110.53566345867671,38,502.0841806700981,25.453929402358355,46.91630710481871,67.31890058247895,A,4,4.050878818385764
38,502.0841806700981,25.453929402358355,46.91630710481871,149,462.3597157501134,56.87216207165924,15.754258496415563,59.466055281260225,A,3,3.654665186397785
38,502.0841806700981,25.453929402358355,46.91630710481871,4,438.5445238141634,11.413813803578554,102.09305103053995,85.31638711081031,A,3,3.999801396664066
4,438.5445238141634,11.413813803578554,102.09305103053995,140,396.4097355020349,46.03993147685264,113.81189568021739,55.78207356449364,A,1,2.7328995147002053
46,399.4106299481679,216.7587172223909,60.33183922021894,86,305.68594566071556,223.629560536684,13.844994003652623,104.84537047872539,A,6,5.008124621441839
86,305.68594566071556,223.629560536684,13.844994003652623,115,260.89405142897357,149.8431476663334,43.072953728487384,91.13189421282742,A,2,3.6743041072797573
115,260.89405142897357,149.8431476663334,43.072953728487384,132,220.95382365058848,96.81105129999365,34.22205796152702,66.97733494157279,A,1,2.8607635634507975
135,78.34139257102446,192.47160982478925,362.4095906029688,91,145.96631001804946,255.29734991836946,412.97038000078976,105.24541083844863,A,43,8.201964889242504
91,145.96631001804946,255.29734991836946,412.97038000078976,94,144.36430553773164,309.1694008294632,392.4130888380228,57.68332954739358,A,36,6.750535186019081
94,144.36430553773164,309.1694008294632,392.4130888380228,183,116.90378911896937,325.9491109013847,444.3764515840618,61.12143404697967,A,35,6.800884431774179
183,116.90378911896937,325.9491109013847,444.3764515840618,17,121.54801831313453,306.7689369812755,492.9500433473186,52.42939779548404,A,34,6.497756713375561
17,121.54801831313453,306.7689369812755,492.9500433473186,104,50.6940874490192,269.3591643280905,499.69649768245546,80.40699754969035,A,33,7.177148734589645
104,50.6940874490192,269.3591643280905,499.69649768245546,120,99.77022531412476,212.0135312994536,509.6780225709342,76.13553555541105,A,32,7.025614989226728
120,99.77022531412476,212.0135312994536,509.6780225709342,187,118.83311683428457,221.69593756589498,550.128171964521,45.753222948567185,A,29,6.035384212387621
187,118.83311683428457,221.69593756589498,550.128171964521,65,167.38723151125183,261.3948075091401,559.7609813155096,63.45307985296909,A,28,6.492361361901955
187,118.83311683428457,221.69593756589498,550.128171964521,113,163.7101975324469,173.81158308319326,525.2795879833487,70.17347007298258,A,28,6.657830679189266
113,163.7101975324469,173.81158308319326,525.2795879833487,184,171.8037997838054,183.10654812130926,470.0833504094679,56.55552505967287,A,14,5.304577130564407
104,50.6940874490192,269.3591643280905,499.69649768245546,47,9.803433565201214,257.9795218552158,570.0064481759671,82.12813754284647,A,32,7.159958220561768
184,171.8037997838054,183.10654812130926,470.0833504094679,119,255.5915201383255,178.8862513748192,490.1398926217569,86.25808873577613,A,10,5.4193844112336205
119,255.5915201383255,178.8862513748192,490.1398926217569,30,258.87795953816715,141.26373974946713,525.1611342116001,51.5047709190396,A,6,4.192756853991773
30,258.87795953816715,141.26373974946713,525.1611342116001,74,273.13904759230496,82.18535324140377,510.4497168542388,62.53047405502751,A,5,4.204994493058201
74,273.13904759230496,82.18535324140377,510.4497168542388,27,301.23624937014483,73.43119252835884,546.745153508957,46.727366708291264,A,3,3.440908630041901
74,273.13904759230496,82.18535324140377,510.4497168542388,75,284.4731634417393,23.632199541504463,467.3768824618445,73.56767668539665,A,3,3.8543582098129723
184,171.8037997838054,183.10654812130926,470.0833504094679,116,115.17343866330067,122.42947730570953,439.96879254613833,88.2926458925312,A,10,5.4510621408434154
116,115.17343866330067,122.42947730570953,439.96879254613833,188,35.900947247485625,101.109474548432,412.5797187154991,86.53803659744653,A,2,3.627097736356019
75,284.4731634417393,23.632199541504463,467.3768824618445,169,313.5557755227194,27.541910106287038,380.8507592175993,91.36659217586835,A,1,3.091696516886144
104,50.6940874490192,269.3591643280905,499.69649768245546,40,2.1258353488045945,346.9136862230224,498.75127094862086,91.51214363132266,A,32,7.35626179842566
30,258.87795953816715,141.26373974946713,525.1611342116001,18,300.10186430361745,214.0962234065738,567.8310310803087,93.9398802349665,A,5,4.655378554412734
113,163.7101975324469,173.81158308319326,525.2795879833487,60,106.82685669385619,122.9733406220132,580.4915935516516,94.17328135079143,A,14,6.025789200147543
60,106.82685669385619,122.9733406220132,580.4915935516516,49,71.37776312549144,137.82531598224222,583.2154113337543,38.53100816523787,A,2,2.9628529130798413
60,106.82685669385619,122.9733406220132,580.4915935516516,175,100.39211596740789,78.74586180377703,563.6721749779113,47.753205253603895,A,2,3.126137893219692
65,167.38723151125183,261.3948075091401,559.7609813155096,121,217.50502387163831,340.17836679971117,544.5822371723838,94.59934777434894,A,12,5.804533834638445
121,217.50502387163831,340.17836679971117,544.5822371723838,147,239.5295858401665,394.23578145616557,591.8382741874101,75.10271928239968,A,11,5.361200961322693
147,239.5295858401665,394.23578145616557,591.8382741874101,37,193.1858445899383,407.3292059762152,598.9108066249139,48.6744371699343,A,10,4.697050555239287
147,239.5295858401665,394.23578145616557,591.8382741874101,101,314.94833130091837,401.42500754002964,556.9173562059719,83.42147595928114,A,10,5.374269827177064
101,314.94833130091837,401.42500754002964,556.9173562059719,107,280.3331556264551,482.47854463674497,591.9927757874719,94.8586913344309,A,3,4.107235413176315
107,280.3331556264551,482.47854463674497,591.9927757874719,124,291.05651418501327,559.9484758983065,572.3037450550471,80.64885987804685,A,2,3.563748577518995
124,291.05651418501327,559.9484758983065,572.3037450550471,54,264.54510511844575,524.5984675656576,521.1369970321035,67.60557671565728,A,1,2.867448525506786
37,193.1858445899383,407.3292059762152,598.9108066249139,126,103.59596023903856,458.7874364742527,597.6187741662751,103.32456732002764,A,5,4.76752961972344
126,103.59596023903856,458.7874364742527,597.6187741662751,139,101.11633215320104,523.3126014766187,531.4739864994455,92.4379706047067,A,4,4.385080782682768
139,101.11633215320104,523.3126014766187,531.4739864994455,51,120.18314630892861,533.756443979033,495.6765627349782,41.88165226488962,A,3,3.3480062906841126
