From Index,From X,From Y,From Z,To Index,To X,To Y,To Z,Weight,Tree,Descendants,Width
102,122.67213495560465,234.57774619464954,400.6715903066589,76,95.73721494174336,232.18755768100164,448.89045482036454,55.28346780254455,B,25,6.097247461296174
102,122.67213495560465,234.57774619464954,400.6715903066589,74,93.09465301531019,296.281789812461,444.0579180989519,81.02215669813734,B,25,6.708662625109783
76,95.73721494174336,232.18755768100164,448.89045482036454,28,21.90699503454765,193.32648921322806,431.3031341301712,85.2666280737169,B,20,6.426170899559455
25,17.18802129249579,413.30090102292843,114.35470503516021,158,85.53883959337172,478.5067625375829,78.9837316196555,100.86993852792811,B,5,4.738958877671877
158,85.53883959337172,478.5067625375829,78.9837316196555,6,154.88366036309841,507.4478479697958,25.249194754862913,92.37797922478018,B,2,3.6868002932639516
74,93.09465301531019,296.281789812461,444.0579180989519,47,82.92863923064633,398.31024238869674,431.7503677242487,103.26968949114264,B,3,4.19540152256276
47,82.92863923064633,398.31024238869674,431.7503677242487,84,10.38115134961104,434.58953635786924,484.09793383261115,96.53803833836679,B,2,3.7276241467173152
80,586.6146798374857,431.2673225180478,379.01409302919546,142,518.57499183011,389.4738305929367,444.63260052818396,103.35319848863008,B,1,3.1884600536702483
48,350.2939634842297,477.710773546178,539.9817335076892,184,430.2805495909105,435.7421778044445,592.0111396095859,104.24143170952034,B,7,5.197381567891363
43,109.93025475441165,23.6637142169436,61.61243500022833,140,132.79586026899278,72.83037070435945,153.0005692654849,106.26376198019979,B,198,12.043773912614931
33,244.75507152363514,354.8406969469659,73.24469511117657,27,141.0203354801114,335.721562490848,54.599938770640534,107.11705608057297,B,1,3.2171007142117842
110,279.5659160080557,212.8776981554737,49.648036356273906,174,174.98696337984072,227.58966846181562,77.26740987688983,109.16056612522866,B,1,3.2323355954875885
182,422.2333295695896,491.7083439899985,124.67336798115556,38,454.73547807783814,396.44281542925876,81.23787497479778,109.62915963517517,B,3,4.25855082599599
38,454.73547807783814,396.44281542925876,81.23787497479778,62,520.1699739191805,458.9498046249915,72.28731345510901,90.93354439283577,B,2,3.6723031800518484
38,454.73547807783814,396.44281542925876,81.23787497479778,163,435.7032110212296,321.4240985220225,33.37281454373353,91.00054442579753,B,2,3.6729794334704247
25,17.18802129249579,413.30090102292843,114.35470503516021,138,81.55357120902578,499.70373175618033,135.39220493073947,109.77681711833692,B,5,4.840276370616109
138,81.55357120902578,499.70373175618033,135.39220493073947,117,10.899513396770155,569.7616372850515,156.2790618619837,101.66792416930753,B,1,3.17538207658161
172,551.1410518381133,101.96811924608468,270.66355803414257,161,502.56391795774846,6.524129601057327,297.4183969477238,110.38620611599377,B,6,5.073019298141021
73,69.06985111645183,374.58044275807526,175.10736951000467,152,15.342176532115047,348.823750915336,80.48395469890369,111.81976936765656,B,8,5.468927231727757
152,15.342176532115047,348.823750915336,80.48395469890369,156,24.460081203228114,279.78045998777816,128.40888663782252,84.53940684112291,B,1,3.0322485642119736
141,125.75762276224809,513.1356103221195,123.86051907114309,197,166.13559987806522,560.9383330481666,30.93034166588191,112.03347360749866,B,1,3.253396164842746
150,333.14585297190627,445.13253564872304,520.4915458999974,124,225.46741960346503,443.8703049467233,553.5415606972884,112.64342731437137,B,12,6.063477571803369
140,132.79586026899278,72.83037070435945,153.0005692654849,179,109.06862385124283,182.7869998149583,167.0880274787129,113.36621415703641,B,9,5.651731719811666
179,109.06862385124283,182.7869998149583,167.0880274787129,187,93.29599830104671,139.36273528970798,241.46244288041208,87.55567447430306,B,8,5.144504734324386
187,93.29599830104671,139.36273528970798,241.46244288041208,42,139.55987690640484,141.6727234385755,255.5805762871487,48.425243414459295,B,5,3.944667974320849
187,93.29599830104671,139.36273528970798,241.46244288041208,26,173.44799103773886,149.83692161932825,285.274544027412,91.94319292827124,B,5,4.630441443168488
187,93.29599830104671,139.36273528970798,241.46244288041208,181,68.53902789987939,76.01179648154455,175.21939406626257,94.94414435610939,B,5,4.667771062712036
179,109.06862385124283,182.7869998149583,167.0880274787129,169,172.26961662595036,241.46043116769448,118.52027239067449,98.9735513594645,B,8,5.304595654878546
179,109.06862385124283,182.7869998149583,167.0880274787129,36,30.542168708326688,175.70766741593187,233.1286242258928,102.84882849722672,B,8,5.355775127700667
187,93.29599830104671,139.36273528970798,241.46244288041208,191,55.034003966954124,96.62659716529514,148.6191809837809,109.13399558257488,B,5,4.833174940235576
158,85.53883959337172,478.5067625375829,78.9837316196555,128,15.056298803173785,560.4155344836322,113.87922580108021,113.55408839895493,B,2,3.8820237916386313
68,458.31068222941434,506.7308290804622,333.6539448012236,115,532.1417727013348,466.8674203986775,250.7932220941685,117.92379166028954,B,4,4.66031590163103
115,532.1417727013348,466.8674203986775,250.7932220941685,2,558.2580085865053,467.2278290239626,188.8900289809151,67.18774433483972,B,2,3.404709120790373
28,21.90699503454765,193.32648921322806,431.3031341301712,98,11.010997394930166,88.13138477903652,375.066388248995,119.78023354788971,B,19,6.906924188114467
2,558.2580085865053,467.2278290239626,188.8900289809151,146,478.79755028440906,386.55532572977756,232.68093802115564,121.40700529994179,B,1,3.3194102954881886
98,11.010997394930166,88.13138477903652,375.066388248995,113,61.42719008290316,11.958110502423347,294.8762198510369,121.55090829304334,B,18,6.839237390519153
98,11.010997394930166,88.13138477903652,375.066388248995,53,88.40556194056477,32.77475383706625,454.86295432815956,124.18440791210617,B,18,6.875984579336084
53,88.40556194056477,32.77475383706625,454.86295432815956,176,58.80522924503558,74.12010085984471,497.868997966951,66.59682579208729,B,16,5.713383524993946
176,58.80522924503558,74.12010085984471,497.868997966951,34,154.76757904953385,78.00964581831282,555.762952419447,112.14103219666079,B,15,6.404186224228856
34,154.76757904953385,78.00964581831282,555.762952419447,19,128.3244586475173,49.52843825842888,519.5088453081429,53.148641404109675,B,14,5.222819907169438
34,154.76757904953385,78.00964581831282,555.762952419447,85,148.53471546501927,17.45098262715259,465.52964023131113,108.84967112676607,B,14,6.247967894419381
